customer_id,name,email,country,age,signup_date,marketing_opt_in,tenure_days,n_orders,total_revenue,mean_order_value,total_qty_purchased,n_products_purchased,n_categories_purchased,first_order_time,last_order_time,recency_days,n_events,n_views,n_add_to_cart,n_checkouts,n_purchase_events,n_sessions_with_events,views_per_session,cart_to_view_rate,purchase_to_cart_rate,qty_Beauty,qty_Books,qty_Electronics,qty_Fashion,qty_Home & Kitchen,qty_Sports,qty_Toys,rev_Beauty,rev_Books,rev_Electronics,rev_Fashion,rev_Home & Kitchen,rev_Sports,rev_Toys,flag_qty_Beauty,flag_qty_Books,flag_qty_Electronics,flag_qty_Fashion,flag_qty_Home & Kitchen,flag_qty_Sports,flag_qty_Toys,category_variety,recency_days_log,n_orders_log,total_revenue_log,n_events_log,n_views_log,n_add_to_cart_log,n_sessions_with_events_log,n_products_purchased_log,n_categories_purchased_log,category_variety_log,cluster_kmeans,cluster_agg,cluster_dbscan
14071,Michael Khan,benjamincruz@example.net,MX,72,2021-03-25,True,1681,2.0,383.75,191.875,7.0,4.0,3.0,2020-07-15 00:44:07,2021-05-16 21:15:18,1629.0,46.0,32.0,10.0,2.0,2.0,6.0,5.333333333333333,0.3125,0.2,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,141.76999999999998,44.73,256.64,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,7.396335293800808,1.0986122886681098,5.952593772718989,3.8501476017100584,3.4965075614664802,2.3978952727983707,1.9459101490553132,1.6094379124341003,1.3862943611198906,0.5596157879354227,0,3,0
14072,Jason Wilson,smithkelly@example.com,BR,21,2020-11-11,True,1815,2.0,116.33,58.165,3.0,3.0,2.0,2020-07-21 07:56:07,2025-02-18 12:30:05,255.0,45.0,30.0,9.0,4.0,2.0,8.0,3.75,0.3,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,129.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,5.545177444479562,1.0986122886681098,4.764990477435532,3.828641396489095,3.4339872044851463,2.302585092994046,2.1972245773362196,1.3862943611198906,1.0986122886681098,0.5108256237659906,0,0,0
14073,Courtney Terry,karina89@example.com,SG,32,2020-11-25,True,1801,1.0,105.12,105.12,2.0,2.0,2.0,2020-04-10 03:43:12,2020-04-10 03:43:12,2030.0,46.0,34.0,10.0,1.0,1.0,5.0,6.8,0.2941176470588235,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.21,0.0,77.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.616283561580385,0.6931471805599453,4.664570529269539,3.8501476017100584,3.5553480614894135,2.3978952727983707,1.791759469228055,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,3,0
14074,Steven Lee,nicholemora@example.com,GB,52,2025-04-12,True,202,2.0,116.76,58.379999999999995,2.0,2.0,2.0,2022-12-13 01:41:52,2023-04-23 05:13:36,922.0,44.0,34.0,6.0,2.0,2.0,8.0,4.25,0.1764705882352941,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45.88,0.0,75.47,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.827629234502852,1.0986122886681098,4.7686486549805664,3.8066624897703196,3.5553480614894135,1.9459101490553132,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,3,0
14075,Warren Day,marksjeremiah@example.org,CA,21,2025-04-20,False,194,3.0,533.86,177.95333333333335,7.0,5.0,3.0,2020-10-09 22:43:03,2025-08-16 13:06:01,76.0,73.0,50.0,15.0,5.0,3.0,10.0,5.0,0.3,0.2,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,213.15,0.0,312.98,18.39,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,4.343805421853684,1.3862943611198906,6.282005030408244,4.30406509320417,3.9318256327243257,2.772588722239781,2.3978952727983707,1.791759469228055,1.3862943611198906,0.4700036292457355,1,0,0
14076,Breanna Byrd,colleenzimmerman@example.org,JP,31,2023-12-23,True,678,3.0,680.54,226.84666666666664,8.0,8.0,6.0,2021-09-09 18:34:53,2024-11-02 10:48:19,363.0,57.0,38.0,13.0,3.0,3.0,7.0,5.428571428571429,0.3421052631578947,0.2307692307692307,1.0,0.0,3.0,2.0,0.0,1.0,1.0,74.14,0.0,516.61,34.14,0.0,35.76,19.89,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,5.8971538676367405,1.3862943611198906,6.524354943471385,4.060443010546419,3.6635616461296463,2.6390573296152584,2.0794415416798357,2.1972245773362196,1.9459101490553132,0.5596157879354227,1,0,0
14077,Kyle Williams,robinsontravis@example.org,PL,50,2024-10-29,False,367,1.0,43.6,43.6,2.0,2.0,2.0,2025-09-07 14:27:11,2025-09-07 14:27:11,54.0,35.0,25.0,7.0,2.0,1.0,5.0,5.0,0.28,0.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.76,9.84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.007333185232471,0.6931471805599453,3.7977338590260183,3.58351893845611,3.258096538021482,2.0794415416798357,1.791759469228055,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,0,0
14078,Thomas Jones,jonesyvonne@example.com,JP,64,2020-04-21,True,2019,2.0,291.97,145.985,3.0,3.0,2.0,2024-06-29 04:43:41,2025-02-06 21:37:42,267.0,56.0,39.0,12.0,3.0,2.0,10.0,3.9,0.3076923076923077,0.1666666666666666,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,291.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,5.5909869805108565,1.0986122886681098,5.68007021469645,4.04305126783455,3.6888794541139363,2.5649493574615367,2.3978952727983707,1.3862943611198906,1.0986122886681098,0.5108256237659906,1,3,0
14079,James Pierce Jr.,thompsonheidi@example.org,GB,55,2025-10-23,False,8,1.0,107.43,107.43,2.0,2.0,2.0,2021-07-30 21:02:32,2021-07-30 21:02:32,1554.0,62.0,44.0,14.0,3.0,1.0,10.0,4.4,0.3181818181818182,0.0714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,83.06,0.0,0.0,0.0,51.23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.349230824613334,0.6931471805599453,4.68610480348409,4.143134726391533,3.8066624897703196,2.70805020110221,2.3978952727983707,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,3,0
14080,Ellen Torres,annfinley@example.org,MX,63,2025-05-02,False,182,3.0,550.62,183.54,15.0,9.0,5.0,2020-01-20 16:47:24,2022-07-14 05:47:21,1205.0,57.0,39.0,11.0,4.0,3.0,8.0,4.875,0.282051282051282,0.2727272727272727,0.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,309.24,174.27,0.0,0.0,161.71,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5555555555555556,7.095064377287131,1.3862943611198906,6.312859403419921,4.060443010546419,3.6888794541139363,2.4849066497880004,2.1972245773362196,2.302585092994046,1.791759469228055,0.44183275227903923,1,3,0
14081,Aaron Griffin,olsontimothy@example.net,IN,71,2025-05-22,False,162,1.0,186.25,186.25,3.0,2.0,2.0,2025-03-22 12:47:38,2025-03-22 12:47:38,223.0,57.0,43.0,11.0,2.0,1.0,10.0,4.3,0.2558139534883721,0.0909090909090909,1.0,0.0,2.0,0.0,0.0,0.0,0.0,100.53,0.0,85.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.4116460518550396,0.6931471805599453,5.232444622397328,4.060443010546419,3.784189633918261,2.4849066497880004,2.3978952727983707,1.0986122886681098,1.0986122886681098,0.6931471805599453,1,0,0
14082,Alex Carey,estradajames@example.org,FR,55,2025-05-04,True,180,2.0,378.25,189.125,6.0,5.0,2.0,2022-05-25 05:30:30,2024-08-30 12:31:10,427.0,58.0,39.0,14.0,3.0,2.0,8.0,4.875,0.358974358974359,0.1428571428571428,3.0,0.0,0.0,0.0,3.0,0.0,0.0,57.25,0.0,0.0,0.0,346.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,6.059123195581797,1.0986122886681098,5.938195618228642,4.07753744390572,3.6888794541139363,2.70805020110221,2.1972245773362196,1.791759469228055,1.0986122886681098,0.33647223662121295,1,3,0
14083,Brenda Hill,qgreer@example.org,FR,33,2020-01-06,True,2125,0.0,0.0,0.0,0.0,0.0,0.0,,,2125.0,12.0,10.0,2.0,0.0,0.0,3.0,3.3333333333333335,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.661997558901893,0.0,0.0,2.5649493574615367,2.3978952727983707,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,3,1,1
14084,Charles Allen,carpenterelaine@example.com,JP,33,2023-04-28,True,917,2.0,293.2,146.6,6.0,4.0,3.0,2021-06-15 00:09:46,2025-07-14 13:40:26,109.0,50.0,38.0,8.0,2.0,2.0,8.0,4.75,0.2105263157894736,0.25,3.0,0.0,0.0,0.0,0.0,0.0,3.0,152.5,0.0,0.0,0.0,0.0,0.0,173.28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,4.700480365792417,1.0986122886681098,5.6842598081673374,3.9318256327243257,3.6635616461296463,2.1972245773362196,2.1972245773362196,1.6094379124341003,1.3862943611198906,0.5596157879354227,1,0,0
14085,Linda Scott,phillipssarah@example.net,MX,45,2021-09-17,True,1505,1.0,12.08,12.08,1.0,1.0,1.0,2021-11-03 14:28:59,2021-11-03 14:28:59,1458.0,31.0,26.0,3.0,1.0,1.0,5.0,5.2,0.1153846153846153,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.285506548522785,0.6931471805599453,2.5710843460290524,3.4657359027997265,3.295836866004329,1.3862943611198906,1.791759469228055,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2,0
14086,Andrew Young,jsherman@example.com,BR,63,2023-12-18,True,683,2.0,206.73,103.365,3.0,3.0,2.0,2023-07-18 07:54:50,2025-04-30 06:56:46,184.0,42.0,29.0,8.0,3.0,2.0,8.0,3.625,0.2758620689655172,0.25,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,179.38000000000002,0.0,0.0,32.18,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,5.220355825078324,1.0986122886681098,5.336239159546593,3.7612001156935624,3.4011973816621555,2.1972245773362196,2.1972245773362196,1.3862943611198906,1.0986122886681098,0.5108256237659906,1,0,0
14087,Lisa Olson,cordovachristopher@example.com,FR,22,2025-09-01,True,60,1.0,62.39,62.39,2.0,2.0,1.0,2023-07-31 06:56:05,2023-07-31 06:56:05,823.0,18.0,11.0,4.0,2.0,1.0,4.0,2.75,0.3636363636363636,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.714170529909472,0.6931471805599453,4.149306120296075,2.9444389791664403,2.4849066497880004,1.6094379124341003,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.4054651081081644,2,2,0
14088,Kenneth Moore,dramirez@example.com,US,24,2025-02-12,False,261,6.0,1456.62,242.77,20.0,11.0,8.0,2020-06-28 19:00:11,2024-03-24 14:24:02,586.0,99.0,67.0,20.0,6.0,6.0,17.0,3.941176470588235,0.2985074626865671,0.3,4.0,10.0,1.0,3.0,0.0,2.0,0.0,436.68,358.81,67.97,447.28,0.0,270.51,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,6.375024819828097,1.9459101490553132,7.28456024759707,4.605170185988092,4.219507705176107,3.044522437723423,2.8903717578961645,2.4849066497880004,2.1972245773362196,0.5465437063680699,1,0,0
14089,Angela Hutchinson,montgomeryalex@example.net,DE,34,2020-10-07,False,1850,1.0,507.67,507.67,7.0,4.0,3.0,2024-01-19 18:23:34,2024-01-19 18:23:34,651.0,24.0,16.0,6.0,1.0,1.0,2.0,8.0,0.375,0.1666666666666666,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,23.23,0.0,384.89,126.27,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,6.480044561926653,0.6931471805599453,6.231799476234769,3.2188758248682006,2.833213344056216,1.9459101490553132,1.0986122886681098,1.6094379124341003,1.3862943611198906,0.5596157879354227,2,2,0
14090,Stephanie Gonzales,barnettvictoria@example.com,JP,30,2024-08-02,False,455,3.0,755.56,251.85333333333332,11.0,6.0,5.0,2020-12-02 07:11:59,2025-03-29 22:22:22,216.0,61.0,40.0,13.0,5.0,3.0,9.0,4.444444444444445,0.325,0.2307692307692307,2.0,0.0,0.0,4.0,0.0,0.0,5.0,51.85,0.0,0.0,450.3,0.0,0.0,277.69,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,5.37989735354046,1.3862943611198906,6.628781842707257,4.127134385045092,3.713572066704308,2.6390573296152584,2.302585092994046,1.9459101490553132,1.791759469228055,0.6061358035703156,1,0,0
14091,Sarah Sims,levictoria@example.com,DE,22,2023-09-04,True,788,0.0,0.0,0.0,0.0,0.0,0.0,,,788.0,17.0,14.0,3.0,0.0,0.0,4.0,3.5,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.670766320845874,0.0,0.0,2.8903717578961645,2.70805020110221,1.3862943611198906,1.6094379124341003,0.0,0.0,0.0,3,1,1
14092,Leslie Diaz,torresmichael@example.com,IN,18,2023-04-25,True,920,2.0,173.92000000000002,86.96000000000001,5.0,5.0,4.0,2022-10-15 10:27:15,2022-11-26 11:42:09,1070.0,45.0,31.0,9.0,3.0,2.0,6.0,5.166666666666667,0.2903225806451613,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,39.71,0.0,0.0,34.33,87.84,26.619999999999997,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8,6.976348070447749,1.0986122886681098,5.16432872654472,3.828641396489095,3.4657359027997265,2.302585092994046,1.9459101490553132,1.791759469228055,1.6094379124341003,0.5877866649021191,0,3,0
14093,Lisa Martinez,dburch@example.net,IN,21,2020-10-15,True,1842,2.0,209.54,104.77,2.0,2.0,2.0,2020-10-09 22:13:25,2024-11-22 19:12:08,343.0,22.0,16.0,2.0,2.0,2.0,4.0,4.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.54,0.0,0.0,0.0,0.0,252.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.840641657373398,1.0986122886681098,5.349675658823179,3.1354942159291497,2.833213344056216,1.0986122886681098,1.6094379124341003,1.0986122886681098,1.0986122886681098,0.6931471805599453,2,2,0
14094,Rose Bennett,brooke78@example.net,IN,57,2020-04-07,True,2033,3.0,314.64,104.88,4.0,4.0,4.0,2021-10-28 16:30:19,2025-06-26 12:21:09,127.0,39.0,25.0,7.0,4.0,3.0,7.0,3.5714285714285716,0.28,0.4285714285714285,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.32,24.37,0.0,0.0,211.39,0.0,75.95,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.852030263919617,1.3862943611198906,5.7546023236528345,3.6888794541139363,3.258096538021482,2.0794415416798357,2.0794415416798357,1.6094379124341003,1.6094379124341003,0.6931471805599453,1,0,0
14095,Melissa Jefferson,rothjared@example.net,US,56,2020-12-24,True,1772,1.0,14.02,14.02,1.0,1.0,1.0,2022-12-12 20:57:46,2022-12-12 20:57:46,1054.0,15.0,12.0,1.0,1.0,1.0,2.0,6.0,0.0833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.961296045910167,0.6931471805599453,2.7093826463359885,2.772588722239781,2.5649493574615367,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2,2
14096,Bryan Fleming,donna61@example.com,ES,56,2021-11-13,False,1448,2.0,49.54,24.77,2.0,2.0,2.0,2021-02-08 19:58:05,2021-12-22 10:36:39,1409.0,31.0,22.0,5.0,2.0,2.0,6.0,3.6666666666666665,0.2272727272727272,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.57,0.0,0.0,0.0,0.0,48.19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.251344983372214,1.0986122886681098,3.922765101960048,3.4657359027997265,3.1354942159291497,1.791759469228055,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,0,0
14097,Patricia Scott,dustin26@example.org,DE,38,2021-10-20,True,1472,2.0,123.96,61.98,3.0,3.0,3.0,2024-03-29 22:40:36,2025-01-13 13:55:22,291.0,30.0,20.0,6.0,2.0,2.0,5.0,4.0,0.3,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,47.85,0.0,0.0,0.0,66.53,28.61,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.676753802268282,1.0986122886681098,4.827993686091376,3.4339872044851463,3.044522437723423,1.9459101490553132,1.791759469228055,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,2,0
14098,Kelli Bradley,smoses@example.com,DE,25,2022-04-10,True,1300,1.0,133.03,133.03,2.0,2.0,2.0,2022-04-18 18:45:21,2022-04-18 18:45:21,1292.0,29.0,22.0,5.0,1.0,1.0,5.0,4.4,0.2272727272727272,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,95.23,37.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.164720378771857,0.6931471805599453,4.898063655490406,3.4011973816621555,3.1354942159291497,1.791759469228055,1.791759469228055,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,3,0
14099,John Hernandez,ashleykent@example.net,ES,60,2023-04-21,True,924,2.0,185.54,92.77,5.0,5.0,5.0,2022-11-26 11:13:23,2023-01-18 15:26:46,1017.0,49.0,32.0,12.0,3.0,2.0,5.0,6.4,0.375,0.1666666666666666,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,27.05,0.0,71.65,0.0,44.18,52.42,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.925595197110468,1.0986122886681098,5.228645693298717,3.912023005428146,3.4965075614664802,2.5649493574615367,1.791759469228055,1.791759469228055,1.791759469228055,0.6931471805599453,1,3,0
14100,Sheila Oliver,andersonvalerie@example.net,US,21,2022-09-01,True,1156,0.0,0.0,0.0,0.0,0.0,0.0,,,1156.0,5.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.053585727193677,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.6931471805599453,0.0,0.0,0.0,3,1,1
14101,John Turner,brian61@example.org,DE,39,2023-12-02,True,699,0.0,0.0,0.0,0.0,0.0,0.0,,,699.0,10.0,7.0,3.0,0.0,0.0,1.0,7.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551080335043404,0.0,0.0,2.3978952727983707,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,3,1,1
14102,Kelly Jensen,hartchristine@example.net,PL,50,2021-07-12,True,1572,1.0,33.76,33.76,1.0,1.0,1.0,2020-05-22 02:13:46,2020-05-22 02:13:46,1988.0,61.0,48.0,8.0,4.0,1.0,8.0,6.0,0.1666666666666666,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5953872788539725,0.6931471805599453,3.548467300397191,4.127134385045092,3.8918202981106265,2.1972245773362196,2.1972245773362196,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,3,0
14103,Christopher Barrett,james59@example.com,US,35,2023-09-04,True,788,2.0,306.57,153.285,6.0,6.0,6.0,2021-06-08 11:17:30,2022-05-16 01:23:24,1264.0,47.0,32.0,11.0,2.0,2.0,5.0,6.4,0.34375,0.1818181818181818,2.0,0.0,0.0,0.0,1.0,1.0,2.0,151.37,0.0,0.0,0.0,10.91,105.68,51.09,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.142827401161621,1.0986122886681098,5.728702703616424,3.871201010907891,3.4965075614664802,2.4849066497880004,1.791759469228055,1.9459101490553132,1.9459101490553132,0.6931471805599453,1,0,0
14104,Greg Jenkins,tcordova@example.org,JP,27,2025-06-15,False,138,2.0,87.16999999999999,43.584999999999994,2.0,2.0,2.0,2024-03-14 04:31:53,2024-11-12 21:37:19,353.0,42.0,30.0,8.0,2.0,2.0,7.0,4.285714285714286,0.2666666666666666,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.68,0.0,86.46,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.869296913133774,1.0986122886681098,4.479266769098936,3.7612001156935624,3.4339872044851463,2.1972245773362196,2.0794415416798357,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,0,0
14105,Kristy Tucker,zhangchristopher@example.com,US,58,2021-06-24,False,1590,4.0,304.19,76.0475,11.0,7.0,5.0,2020-02-02 22:49:07,2024-06-28 19:14:40,490.0,59.0,39.0,11.0,5.0,4.0,8.0,4.875,0.282051282051282,0.3636363636363636,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,86.2,0.0,0.0,0.0,0.0,246.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,6.19644412779452,1.6094379124341003,5.720934533473766,4.0943445622221,3.6888794541139363,2.4849066497880004,2.1972245773362196,2.0794415416798357,1.791759469228055,0.538996500732687,1,0,0
14106,Lindsey Randolph,adam47@example.com,PL,68,2023-09-26,True,766,1.0,108.88,108.88,2.0,2.0,1.0,2024-03-05 15:42:42,2024-03-05 15:42:42,605.0,35.0,26.0,7.0,1.0,1.0,6.0,4.333333333333333,0.2692307692307692,0.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,108.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.406879986069314,0.6931471805599453,4.699388861227073,3.58351893845611,3.295836866004329,2.0794415416798357,1.9459101490553132,1.0986122886681098,0.6931471805599453,0.4054651081081644,0,3,0
14107,Tiffany Barajas,dawnbradshaw@example.net,MX,54,2023-11-30,True,701,3.0,768.35,256.1166666666667,12.0,6.0,6.0,2021-04-07 16:57:13,2024-12-10 11:05:54,325.0,50.0,32.0,11.0,4.0,3.0,6.0,5.333333333333333,0.34375,0.2727272727272727,1.0,0.0,1.0,5.0,0.0,5.0,0.0,14.78,0.0,184.2,255.38,0.0,414.09,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.786897381366708,1.3862943611198906,6.645546002503387,3.9318256327243257,3.4965075614664802,2.4849066497880004,1.9459101490553132,1.9459101490553132,1.9459101490553132,0.6931471805599453,1,0,0
14108,Angelica Dougherty,beckethan@example.org,US,28,2023-02-20,True,984,1.0,106.28,106.28,2.0,2.0,2.0,2024-01-06 00:31:10,2024-01-06 00:31:10,664.0,23.0,17.0,4.0,1.0,1.0,3.0,5.666666666666667,0.2352941176470588,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.41,0.0,0.0,0.0,105.68,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.499787040655854,0.6931471805599453,4.675442238973423,3.1780538303479458,2.8903717578961645,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.6931471805599453,2,2,0
14109,Stephanie Vargas,bradsmith@example.org,NL,32,2023-10-29,False,733,1.0,389.07,389.07,7.0,4.0,3.0,2023-09-22 20:09:52,2023-09-22 20:09:52,770.0,39.0,27.0,10.0,1.0,1.0,8.0,3.375,0.3703703703703703,0.1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,88.32,39.05,0.0,0.0,0.0,261.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,6.647688373563329,0.6931471805599453,5.966326210197282,3.6888794541139363,3.332204510175204,2.3978952727983707,2.1972245773362196,1.6094379124341003,1.3862943611198906,0.5596157879354227,0,3,0
14110,Natasha Deleon,smithvictor@example.com,DE,59,2022-03-17,False,1324,4.0,334.26,83.565,9.0,6.0,5.0,2020-02-21 05:28:38,2023-11-21 04:27:14,710.0,65.0,45.0,11.0,5.0,4.0,8.0,5.625,0.2444444444444444,0.3636363636363636,6.0,2.0,0.0,0.0,1.0,0.0,0.0,307.33000000000004,41.28,0.0,0.0,34.33,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,6.566672429803241,1.6094379124341003,5.814906350203132,4.189654742026425,3.828641396489095,2.4849066497880004,2.1972245773362196,1.9459101490553132,1.791759469228055,0.6061358035703156,1,0,0
14111,Matthew Gallegos,ymiddleton@example.net,IN,33,2024-01-05,True,665,2.0,320.41,160.205,4.0,3.0,3.0,2024-07-06 22:54:44,2025-02-18 23:53:41,254.0,55.0,40.0,10.0,3.0,2.0,8.0,5.0,0.25,0.2,1.0,0.0,2.0,1.0,0.0,0.0,0.0,41.84,0.0,163.58,125.26,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.541263545158426,1.0986122886681098,5.7727175666961745,4.02535169073515,3.713572066704308,2.3978952727983707,2.1972245773362196,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,0,0
14112,Ann Green,lewisbrian@example.net,MX,72,2021-05-17,False,1628,5.0,599.31,119.862,11.0,7.0,6.0,2020-01-08 12:02:24,2023-02-27 21:16:28,977.0,48.0,30.0,8.0,5.0,5.0,8.0,3.75,0.2666666666666666,0.625,5.0,1.0,3.0,0.0,0.0,2.0,0.0,420.5499999999999,48.58,164.22,0.0,0.0,78.28,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,6.885509670034818,1.791759469228055,6.397446188456547,3.8918202981106265,3.4339872044851463,2.1972245773362196,2.1972245773362196,2.0794415416798357,1.9459101490553132,0.6190392084062234,1,0,0
14113,Nicole Manning,zallen@example.org,BR,44,2020-07-04,True,1945,1.0,24.28,24.28,1.0,1.0,1.0,2021-02-13 21:30:41,2021-02-13 21:30:41,1721.0,29.0,21.0,6.0,1.0,1.0,5.0,4.2,0.2857142857142857,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.451241684987676,0.6931471805599453,3.2300135692786567,3.4011973816621555,3.091042453358316,1.9459101490553132,1.791759469228055,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,3,0
